GeoLevel,RegionName,RegionAbbreviation,NationName,NationAbbreviation,CityName,StateAbbreviation,StateName,Latitude,Longitude,Population,Timezone,YouthEngagement
1,North America,NA,United States,USA,Redmond,WA,Washington,47.6762,-122.1166,64291,P,50
1,North America,NA,United States,USA,Renton,WA,Washington,47.4758,-122.1905,101379,P,50
1,North America,NA,United States,USA,Republic,WA,Washington,48.6477,-118.7326,1062,P,50
1,North America,NA,United States,USA,Richland,WA,Washington,46.2826,-119.2938,56243,P,50
1,North America,NA,United States,USA,Ridgefield,WA,Washington,45.8116,-122.7052,7117,P,50
1,North America,NA,United States,USA,Ritzville,WA,Washington,47.1254,-118.3809,1637,P,50
1,North America,NA,United States,USA,Rock Island,WA,Washington,47.3743,-120.1382,1015,P,50
1,North America,NA,United States,USA,Royal City,WA,Washington,46.9,-119.6142,2205,P,50
1,North America,NA,United States,USA,Sammamish,WA,Washington,47.6019,-122.0419,64548,P,50
1,North America,NA,United States,USA,SeaTac,WA,Washington,47.4445,-122.2986,29140,P,50
1,North America,NA,United States,USA,Seattle,WA,Washington,47.6211,-122.3244,3643765,P,50
1,North America,NA,United States,USA,Sedro-Woolley,WA,Washington,48.5113,-122.232,11838,P,50
1,North America,NA,United States,USA,Selah,WA,Washington,46.6482,-120.5389,7859,P,50
1,North America,NA,United States,USA,Sequim,WA,Washington,48.0747,-123.0944,20750,P,50
1,North America,NA,United States,USA,Shelton,WA,Washington,47.2188,-123.1127,19296,P,50
1,North America,NA,United States,USA,Shoreline,WA,Washington,47.7564,-122.3426,56189,P,50
1,North America,NA,United States,USA,Snohomish,WA,Washington,47.9277,-122.097,10089,P,50
1,North America,NA,United States,USA,Snoqualmie,WA,Washington,47.5293,-121.8412,26054,P,50
1,North America,NA,United States,USA,Soap Lake,WA,Washington,47.3914,-119.4892,1579,P,50
1,North America,NA,United States,USA,South Bend,WA,Washington,46.668,-123.8008,1651,P,50
1,North America,NA,United States,USA,Spokane,WA,Washington,47.6671,-117.433,403043,P,50
1,North America,NA,United States,USA,Spokane Valley,WA,Washington,47.6625,-117.2346,97847,P,50
1,North America,NA,United States,USA,Stanwood,WA,Washington,48.2448,-122.3431,7161,P,50
1,North America,NA,United States,USA,Steilacoom,WA,Washington,47.17,-122.5935,6337,P,50
1,North America,NA,United States,USA,Stevenson,WA,Washington,45.6943,-121.8932,1555,P,50
1,North America,NA,United States,USA,Sultan,WA,Washington,47.8702,-121.8041,8803,P,50
1,North America,NA,United States,USA,Sumas,WA,Washington,48.9956,-122.2695,1464,P,50
1,North America,NA,United States,USA,Sumner,WA,Washington,47.2189,-122.2338,10093,P,50
1,North America,NA,United States,USA,Sunnyside,WA,Washington,46.3159,-120.0058,17927,P,50
1,North America,NA,United States,USA,Tacoma,WA,Washington,47.2431,-122.4531,213418,P,50
1,North America,NA,United States,USA,Tenino,WA,Washington,46.8537,-122.8607,1830,P,50
1,North America,NA,United States,USA,Tieton,WA,Washington,46.7026,-120.756,1294,P,50
1,North America,NA,United States,USA,Tonasket,WA,Washington,48.708,-119.4417,1126,P,50
1,North America,NA,United States,USA,Toppenish,WA,Washington,46.3807,-120.3124,14441,P,50
1,North America,NA,United States,USA,Tukwila,WA,Washington,47.4748,-122.2727,20144,P,50
1,North America,NA,United States,USA,Tumwater,WA,Washington,46.989,-122.9172,22973,P,50
1,North America,NA,United States,USA,Union Gap,WA,Washington,46.5567,-120.4969,6161,P,50
1,North America,NA,United States,USA,University Place,WA,Washington,47.2148,-122.546,33401,P,50
1,North America,NA,United States,USA,Vancouver,WA,Washington,45.6352,-122.597,175673,P,50
1,North America,NA,United States,USA,Waitsburg,WA,Washington,46.2696,-118.151,1195,P,50
1,North America,NA,United States,USA,Walla Walla,WA,Washington,46.067,-118.3365,57779,P,50
1,North America,NA,United States,USA,Wapato,WA,Washington,46.4434,-120.4215,7686,P,50
1,North America,NA,United States,USA,Warden,WA,Washington,46.9681,-119.0515,2716,P,50
1,North America,NA,United States,USA,Washougal,WA,Washington,45.5812,-122.3433,15711,P,50
1,North America,NA,United States,USA,Waterville,WA,Washington,47.648,-120.0707,1198,P,50
1,North America,NA,United States,USA,Wenatchee,WA,Washington,47.4338,-120.3285,71512,P,50
1,North America,NA,United States,USA,West Richland,WA,Washington,46.3115,-119.3997,14596,P,50
1,North America,NA,United States,USA,Westport,WA,Washington,46.8919,-124.1121,2051,P,50
1,North America,NA,United States,USA,White Salmon,WA,Washington,45.7282,-121.4853,2552,P,50
1,North America,NA,United States,USA,Winlock,WA,Washington,46.4906,-122.9342,1354,P,50
1,North America,NA,United States,USA,Woodinville,WA,Washington,47.7569,-122.1478,11997,P,50
1,North America,NA,United States,USA,Woodland,WA,Washington,45.9149,-122.7504,6531,P,50
1,North America,NA,United States,USA,Woodway,WA,Washington,47.7903,-122.3851,1378,P,50
1,North America,NA,United States,USA,Yacolt,WA,Washington,45.865,-122.4059,1735,P,50
1,North America,NA,United States,USA,Yakima,WA,Washington,46.5923,-120.5496,133233,P,50
1,North America,NA,United States,USA,Yarrow Point,WA,Washington,47.6452,-122.2179,1126,P,50
1,North America,NA,United States,USA,Yelm,WA,Washington,46.9398,-122.6261,16504,P,50
1,North America,NA,United States,USA,Zillah,WA,Washington,46.4083,-120.2718,3125,P,50
1,North America,NA,United States,USA,Alderson,WV,West Virginia,37.7277,-80.6436,2567,E,50
1,North America,NA,United States,USA,Ansted,WV,West Virginia,38.1357,-81.1038,1353,E,50
1,North America,NA,United States,USA,Barboursville,WV,West Virginia,38.4061,-82.297,4217,E,50
1,North America,NA,United States,USA,Barrackville,WV,West Virginia,39.5013,-80.1696,1299,E,50
1,North America,NA,United States,USA,Beckley,WV,West Virginia,37.7878,-81.1841,59629,E,50
1,North America,NA,United States,USA,Belington,WV,West Virginia,39.022,-79.9383,1864,E,50
1,North America,NA,United States,USA,Belle,WV,West Virginia,38.2337,-81.5387,1162,E,50
1,North America,NA,United States,USA,Benwood,WV,West Virginia,40.0139,-80.7328,1307,E,50
1,North America,NA,United States,USA,Bethlehem,WV,West Virginia,40.0452,-80.6898,2359,E,50
1,North America,NA,United States,USA,Bluefield,WV,West Virginia,37.2605,-81.2155,41653,E,50
1,North America,NA,United States,USA,Bolivar,WV,West Virginia,39.3242,-77.7517,1031,E,50
1,North America,NA,United States,USA,Bridgeport,WV,West Virginia,39.3037,-80.2476,8635,E,50
1,North America,NA,United States,USA,Buckhannon,WV,West Virginia,38.9927,-80.2279,8560,E,50
1,North America,NA,United States,USA,Buffalo,WV,West Virginia,38.6117,-81.982,1262,E,50
1,North America,NA,United States,USA,Ceredo,WV,West Virginia,38.3952,-82.5542,1352,E,50
1,North America,NA,United States,USA,Chapmanville,WV,West Virginia,37.9726,-82.0215,1137,E,50
1,North America,NA,United States,USA,Charles Town,WV,West Virginia,39.2746,-77.8632,23806,E,50
1,North America,NA,United States,USA,Charleston,WV,West Virginia,38.3484,-81.6323,142858,E,50
1,North America,NA,United States,USA,Chesapeake,WV,West Virginia,38.2233,-81.5363,1456,E,50
1,North America,NA,United States,USA,Chester,WV,West Virginia,40.6129,-80.5627,2448,E,50
1,North America,NA,United States,USA,Clarksburg,WV,West Virginia,39.2863,-80.323,41453,E,50
1,North America,NA,United States,USA,Clendenin,WV,West Virginia,38.486,-81.3502,1142,E,50
1,North America,NA,United States,USA,Dunbar,WV,West Virginia,38.3688,-81.7345,7338,E,50
1,North America,NA,United States,USA,Eleanor,WV,West Virginia,38.5374,-81.9256,1598,E,50
1,North America,NA,United States,USA,Elkins,WV,West Virginia,38.9237,-79.8541,10988,E,50
1,North America,NA,United States,USA,Fairmont,WV,West Virginia,39.4768,-80.1491,32988,E,50
1,North America,NA,United States,USA,Fayetteville,WV,West Virginia,38.0622,-81.1084,2772,E,50
1,North America,NA,United States,USA,Follansbee,WV,West Virginia,40.3385,-80.5975,2765,E,50
1,North America,NA,United States,USA,Glendale,WV,West Virginia,39.9466,-80.7564,1413,E,50
1,North America,NA,United States,USA,Glenville,WV,West Virginia,38.9379,-80.8339,3273,E,50
1,North America,NA,United States,USA,Grafton,WV,West Virginia,39.3409,-80.0162,5823,E,50
1,North America,NA,United States,USA,Granville,WV,West Virginia,39.6471,-79.9974,2560,E,50
1,North America,NA,United States,USA,Hamlin,WV,West Virginia,38.2805,-82.1087,1072,E,50
1,North America,NA,United States,USA,Harrisville,WV,West Virginia,39.2104,-81.0485,1740,E,50
1,North America,NA,United States,USA,Hinton,WV,West Virginia,37.6653,-80.8828,2410,E,50
1,North America,NA,United States,USA,Huntington,WV,West Virginia,38.4109,-82.4344,194155,E,50
1,North America,NA,United States,USA,Hurricane,WV,West Virginia,38.4294,-82.017,6542,E,50
1,North America,NA,United States,USA,Kenova,WV,West Virginia,38.4029,-82.5825,3007,E,50
1,North America,NA,United States,USA,Keyser,WV,West Virginia,39.4394,-78.9822,6571,E,50
1,North America,NA,United States,USA,Kingwood,WV,West Virginia,39.4719,-79.6822,3190,E,50
1,North America,NA,United States,USA,Lewisburg,WV,West Virginia,37.8096,-80.4327,7099,E,50
1,North America,NA,United States,USA,Logan,WV,West Virginia,37.8509,-81.9857,9299,E,50
1,North America,NA,United States,USA,Mabscott,WV,West Virginia,37.7694,-81.2133,1298,E,50
1,North America,NA,United States,USA,Madison,WV,West Virginia,38.0632,-81.8046,4169,E,50
1,North America,NA,United States,USA,Mannington,WV,West Virginia,39.5274,-80.3409,2043,E,50
1,North America,NA,United States,USA,Marmet,WV,West Virginia,38.2458,-81.5711,1410,E,50
1,North America,NA,United States,USA,Martinsburg,WV,West Virginia,39.4582,-77.9776,17404,E,50
1,North America,NA,United States,USA,McMechen,WV,West Virginia,39.9854,-80.7335,1775,E,50
1,North America,NA,United States,USA,Milton,WV,West Virginia,38.4353,-82.1375,2612,E,50
1,North America,NA,United States,USA,Monongah,WV,West Virginia,39.4598,-80.2185,1124,E,50
1,North America,NA,United States,USA,Montgomery,WV,West Virginia,38.1741,-81.3241,4434,E,50
1,North America,NA,United States,USA,Moorefield,WV,West Virginia,39.0674,-78.9624,2612,E,50
1,North America,NA,United States,USA,Morgantown,WV,West Virginia,39.638,-79.9468,72453,E,50
1,North America,NA,United States,USA,Moundsville,WV,West Virginia,39.9221,-80.7422,8494,E,50
1,North America,NA,United States,USA,Mount Hope,WV,West Virginia,37.9003,-81.172,1310,E,50
1,North America,NA,United States,USA,Mullens,WV,West Virginia,37.5811,-81.3855,1369,E,50
1,North America,NA,United States,USA,New Cumberland,WV,West Virginia,40.5072,-80.6115,1050,E,50
1,North America,NA,United States,USA,New Haven,WV,West Virginia,38.9876,-81.9655,1499,E,50
1,North America,NA,United States,USA,New Martinsville,WV,West Virginia,39.6636,-80.8569,5876,E,50
1,North America,NA,United States,USA,Nitro,WV,West Virginia,38.4119,-81.8194,6561,E,50
1,North America,NA,United States,USA,Nutter Fort,WV,West Virginia,39.2604,-80.3265,1540,E,50
1,North America,NA,United States,USA,Oak Hill,WV,West Virginia,37.9844,-81.1277,8338,E,50
1,North America,NA,United States,USA,Oceana,WV,West Virginia,37.6927,-81.6324,2362,E,50
1,North America,NA,United States,USA,Paden City,WV,West Virginia,39.6035,-80.9351,2468,E,50
1,North America,NA,United States,USA,Parkersburg,WV,West Virginia,39.2623,-81.5419,64253,E,50
1,North America,NA,United States,USA,Parsons,WV,West Virginia,39.0942,-79.6786,1415,E,50
1,North America,NA,United States,USA,Pennsboro,WV,West Virginia,39.2874,-80.9754,1045,E,50
1,North America,NA,United States,USA,Petersburg,WV,West Virginia,38.9957,-79.1276,2675,E,50
1,North America,NA,United States,USA,Philippi,WV,West Virginia,39.1487,-80.0417,3076,E,50
1,North America,NA,United States,USA,Pleasant Valley,WV,West Virginia,39.4505,-80.1552,3164,E,50
1,North America,NA,United States,USA,Point Pleasant,WV,West Virginia,38.8529,-82.1303,10708,E,50
1,North America,NA,United States,USA,Princeton,WV,West Virginia,37.3688,-81.0961,5822,E,50
1,North America,NA,United States,USA,Rainelle,WV,West Virginia,37.9678,-80.7717,1482,E,50
1,North America,NA,United States,USA,Ranson,WV,West Virginia,39.325,-77.8666,5173,E,50
1,North America,NA,United States,USA,Ravenswood,WV,West Virginia,38.9561,-81.7619,4001,E,50
1,North America,NA,United States,USA,Richwood,WV,West Virginia,38.2221,-80.5363,1906,E,50
1,North America,NA,United States,USA,Ripley,WV,West Virginia,38.8201,-81.7091,4166,E,50
1,North America,NA,United States,USA,Romney,WV,West Virginia,39.3454,-78.7564,1737,E,50
1,North America,NA,United States,USA,Ronceverte,WV,West Virginia,37.7503,-80.4715,1717,E,50
1,North America,NA,United States,USA,Saint Albans,WV,West Virginia,38.3769,-81.8198,10265,E,50
1,North America,NA,United States,USA,Saint Marys,WV,West Virginia,39.4023,-81.1951,4146,E,50
1,North America,NA,United States,USA,Salem,WV,West Virginia,39.2849,-80.5645,1492,E,50
1,North America,NA,United States,USA,Shepherdstown,WV,West Virginia,39.4318,-77.8048,5045,E,50
1,North America,NA,United States,USA,Shinnston,WV,West Virginia,39.3923,-80.2989,2129,E,50
1,North America,NA,United States,USA,Sistersville,WV,West Virginia,39.5598,-80.9987,1288,E,50
1,North America,NA,United States,USA,Sophia,WV,West Virginia,37.7117,-81.2524,1274,E,50
1,North America,NA,United States,USA,South Charleston,WV,West Virginia,38.3482,-81.711,12493,E,50
1,North America,NA,United States,USA,Spencer,WV,West Virginia,38.8025,-81.3534,2714,E,50
1,North America,NA,United States,USA,Star City,WV,West Virginia,39.6587,-79.9868,1958,E,50
1,North America,NA,United States,USA,Stonewood,WV,West Virginia,39.2501,-80.3054,1737,E,50
1,North America,NA,United States,USA,Summersville,WV,West Virginia,38.2865,-80.841,3169,E,50
1,North America,NA,United States,USA,Terra Alta,WV,West Virginia,39.4442,-79.5435,1501,E,50
1,North America,NA,United States,USA,Vienna,WV,West Virginia,39.3238,-81.5383,10370,E,50
1,North America,NA,United States,USA,Wayne,WV,West Virginia,38.2233,-82.4429,1408,E,50
1,North America,NA,United States,USA,Weirton,WV,West Virginia,40.406,-80.5671,67082,E,50
1,North America,NA,United States,USA,Welch,WV,West Virginia,37.4455,-81.5721,2240,E,50
1,North America,NA,United States,USA,Wellsburg,WV,West Virginia,40.2811,-80.6102,2589,E,50
1,North America,NA,United States,USA,West Liberty,WV,West Virginia,40.1647,-80.5972,1463,E,50
1,North America,NA,United States,USA,Weston,WV,West Virginia,39.039,-80.4616,4904,E,50
1,North America,NA,United States,USA,Westover,WV,West Virginia,39.6324,-79.9773,4182,E,50
1,North America,NA,United States,USA,Wheeling,WV,West Virginia,40.0755,-80.6951,77206,E,50
1,North America,NA,United States,USA,White Sulphur Springs,WV,West Virginia,37.7963,-80.3016,2648,E,50
1,North America,NA,United States,USA,Williamson,WV,West Virginia,37.6742,-82.271,3001,E,50
1,North America,NA,United States,USA,Williamstown,WV,West Virginia,39.4001,-81.4524,2906,E,50
1,North America,NA,United States,USA,Winfield,WV,West Virginia,38.5285,-81.8861,2359,E,50
1,North America,NA,United States,USA,Abbotsford,WI,Wisconsin,44.9437,-90.3148,3888,C,50
1,North America,NA,United States,USA,Adams,WI,Wisconsin,43.9554,-89.8169,1866,C,50
1,North America,NA,United States,USA,Albany,WI,Wisconsin,42.7069,-89.4367,1002,C,50
1,North America,NA,United States,USA,Algoma,WI,Wisconsin,44.6057,-87.4464,2988,C,50
1,North America,NA,United States,USA,Allouez,WI,Wisconsin,44.4721,-88.0261,13886,C,50
1,North America,NA,United States,USA,Altoona,WI,Wisconsin,44.803,-91.4386,7680,C,50
1,North America,NA,United States,USA,Amery,WI,Wisconsin,45.3045,-92.3635,2754,C,50
1,North America,NA,United States,USA,Amherst,WI,Wisconsin,44.4474,-89.2832,1039,C,50
1,North America,NA,United States,USA,Antigo,WI,Wisconsin,45.1415,-89.1556,7708,C,50
1,North America,NA,United States,USA,Appleton,WI,Wisconsin,44.2774,-88.3894,222222,C,50
1,North America,NA,United States,USA,Arcadia,WI,Wisconsin,44.2486,-91.4921,3120,C,50
1,North America,NA,United States,USA,Ashland,WI,Wisconsin,46.5801,-90.8715,6944,C,50
1,North America,NA,United States,USA,Ashwaubenon,WI,Wisconsin,44.4795,-88.0889,17271,C,50
1,North America,NA,United States,USA,Athens,WI,Wisconsin,45.0349,-90.0792,1088,C,50
1,North America,NA,United States,USA,Augusta,WI,Wisconsin,44.6784,-91.1203,1514,C,50
1,North America,NA,United States,USA,Baldwin,WI,Wisconsin,44.9541,-92.371,5894,C,50
1,North America,NA,United States,USA,Bangor,WI,Wisconsin,43.8921,-90.989,1471,C,50
1,North America,NA,United States,USA,Baraboo,WI,Wisconsin,43.4696,-89.7378,13891,C,50
1,North America,NA,United States,USA,Barneveld,WI,Wisconsin,43.0117,-89.8969,1239,C,50
1,North America,NA,United States,USA,Barron,WI,Wisconsin,45.4015,-91.8475,3190,C,50
1,North America,NA,United States,USA,Bayside,WI,Wisconsin,43.1827,-87.9017,4377,C,50
1,North America,NA,United States,USA,Beaver Dam,WI,Wisconsin,43.4688,-88.8311,18003,C,50
1,North America,NA,United States,USA,Belgium,WI,Wisconsin,43.5019,-87.8476,2301,C,50
1,North America,NA,United States,USA,Belleville,WI,Wisconsin,42.8642,-89.5402,2425,C,50
1,North America,NA,United States,USA,Bellevue,WI,Wisconsin,44.4593,-87.9554,15687,C,50
1,North America,NA,United States,USA,Beloit,WI,Wisconsin,42.523,-89.0184,63498,C,50
1,North America,NA,United States,USA,Berlin,WI,Wisconsin,43.9704,-88.9505,4769,C,50
1,North America,NA,United States,USA,Big Bend,WI,Wisconsin,42.9024,-88.2123,1378,C,50
1,North America,NA,United States,USA,Black Creek,WI,Wisconsin,44.4741,-88.4507,1318,C,50
1,North America,NA,United States,USA,Black Earth,WI,Wisconsin,43.1344,-89.7469,1403,C,50
1,North America,NA,United States,USA,Black River Falls,WI,Wisconsin,44.2981,-90.8421,5490,C,50
1,North America,NA,United States,USA,Blair,WI,Wisconsin,44.3083,-91.2425,1369,C,50
1,North America,NA,United States,USA,Bloomer,WI,Wisconsin,45.103,-91.4913,3309,C,50
1,North America,NA,United States,USA,Bonduel,WI,Wisconsin,44.7383,-88.4475,1427,C,50
1,North America,NA,United States,USA,Boscobel,WI,Wisconsin,43.1436,-90.6955,3148,C,50
1,North America,NA,United States,USA,Boyceville,WI,Wisconsin,45.0427,-92.0384,1096,C,50
1,North America,NA,United States,USA,Brillion,WI,Wisconsin,44.1755,-88.0708,2942,C,50
1,North America,NA,United States,USA,Bristol,WI,Wisconsin,42.5378,-88.0149,5034,C,50
1,North America,NA,United States,USA,Brodhead,WI,Wisconsin,42.6168,-89.3757,3463,C,50
1,North America,NA,United States,USA,Brookfield,WI,Wisconsin,43.064,-88.1232,38045,C,50
1,North America,NA,United States,USA,Brooklyn,WI,Wisconsin,42.8524,-89.3723,1456,C,50
1,North America,NA,United States,USA,Brown Deer,WI,Wisconsin,43.1743,-87.975,11964,C,50
1,North America,NA,United States,USA,Burlington,WI,Wisconsin,42.675,-88.2724,24687,C,50
1,North America,NA,United States,USA,Butler,WI,Wisconsin,43.1085,-88.0713,1816,C,50
1,North America,NA,United States,USA,Cadott,WI,Wisconsin,44.9502,-91.1532,1428,C,50
1,North America,NA,United States,USA,Caledonia,WI,Wisconsin,42.7987,-87.8762,25002,C,50
1,North America,NA,United States,USA,Cambridge,WI,Wisconsin,43.0071,-89.0214,2685,C,50
1,North America,NA,United States,USA,Cameron,WI,Wisconsin,45.4057,-91.7423,1784,C,50
1,North America,NA,United States,USA,Campbellsport,WI,Wisconsin,43.5975,-88.2814,1970,C,50
1,North America,NA,United States,USA,Cashton,WI,Wisconsin,43.7411,-90.7869,1103,C,50
1,North America,NA,United States,USA,Cedar Grove,WI,Wisconsin,43.5682,-87.8243,2108,C,50
1,North America,NA,United States,USA,Cedarburg,WI,Wisconsin,43.2991,-87.9887,11465,C,50
1,North America,NA,United States,USA,Chetek,WI,Wisconsin,45.316,-91.6533,2739,C,50
1,North America,NA,United States,USA,Chilton,WI,Wisconsin,44.0293,-88.1625,3480,C,50
1,North America,NA,United States,USA,Chippewa Falls,WI,Wisconsin,44.9358,-91.3902,14035,C,50
1,North America,NA,United States,USA,Clear Lake,WI,Wisconsin,45.2492,-92.2675,1070,C,50
1,North America,NA,United States,USA,Cleveland,WI,Wisconsin,43.9177,-87.7469,1461,C,50
1,North America,NA,United States,USA,Clinton,WI,Wisconsin,42.5574,-88.8679,2127,C,50
1,North America,NA,United States,USA,Clintonville,WI,Wisconsin,44.6222,-88.7513,4285,C,50
1,North America,NA,United States,USA,Colby,WI,Wisconsin,44.9107,-90.3159,1831,C,50
1,North America,NA,United States,USA,Colfax,WI,Wisconsin,44.997,-91.7264,1144,C,50
1,North America,NA,United States,USA,Columbus,WI,Wisconsin,43.3354,-89.03,6675,C,50
1,North America,NA,United States,USA,Combined Locks,WI,Wisconsin,44.2643,-88.3064,3588,C,50
1,North America,NA,United States,USA,Cornell,WI,Wisconsin,45.1632,-91.1497,1419,C,50
1,North America,NA,United States,USA,Cottage Grove,WI,Wisconsin,43.0913,-89.2023,6939,C,50
1,North America,NA,United States,USA,Crandon,WI,Wisconsin,45.5686,-88.8973,1844,C,50
1,North America,NA,United States,USA,Cross Plains,WI,Wisconsin,43.1147,-89.648,4241,C,50
1,North America,NA,United States,USA,Cuba City,WI,Wisconsin,42.6036,-90.4317,2043,C,50
1,North America,NA,United States,USA,Cudahy,WI,Wisconsin,42.9467,-87.8639,18282,C,50
1,North America,NA,United States,USA,Cumberland,WI,Wisconsin,45.5358,-92.0259,2119,C,50
1,North America,NA,United States,USA,Dane,WI,Wisconsin,43.2499,-89.4996,1136,C,50
1,North America,NA,United States,USA,Darien,WI,Wisconsin,42.6007,-88.713,1594,C,50
1,North America,NA,United States,USA,Darlington,WI,Wisconsin,42.6779,-90.1189,2363,C,50
1,North America,NA,United States,USA,De Forest,WI,Wisconsin,43.232,-89.3424,10340,C,50
1,North America,NA,United States,USA,De Pere,WI,Wisconsin,44.4313,-88.0793,25034,C,50
1,North America,NA,United States,USA,Deerfield,WI,Wisconsin,43.0492,-89.0762,2529,C,50
1,North America,NA,United States,USA,Delafield,WI,Wisconsin,43.072,-88.3913,7526,C,50
1,North America,NA,United States,USA,Delavan,WI,Wisconsin,42.6281,-88.6324,12003,C,50
1,North America,NA,United States,USA,Denmark,WI,Wisconsin,44.3492,-87.8313,2253,C,50
1,North America,NA,United States,USA,Dickeyville,WI,Wisconsin,42.6249,-90.5915,1024,C,50
1,North America,NA,United States,USA,Dodgeville,WI,Wisconsin,42.966,-90.1297,4811,C,50
1,North America,NA,United States,USA,Dousman,WI,Wisconsin,43.0076,-88.4768,2314,C,50
1,North America,NA,United States,USA,Durand,WI,Wisconsin,44.627,-91.9607,1820,C,50
1,North America,NA,United States,USA,Eagle,WI,Wisconsin,42.879,-88.4696,2076,C,50
1,North America,NA,United States,USA,Eagle River,WI,Wisconsin,45.9245,-89.2562,1498,C,50
1,North America,NA,United States,USA,East Troy,WI,Wisconsin,42.7848,-88.3973,4355,C,50
1,North America,NA,United States,USA,Eau Claire,WI,Wisconsin,44.8203,-91.4951,107068,C,50
1,North America,NA,United States,USA,Edgar,WI,Wisconsin,44.9227,-89.9635,1455,C,50
1,North America,NA,United States,USA,Edgerton,WI,Wisconsin,42.8385,-89.0698,7363,C,50
1,North America,NA,United States,USA,Elkhart Lake,WI,Wisconsin,43.8321,-88.0147,1015,C,50
1,North America,NA,United States,USA,Elkhorn,WI,Wisconsin,42.6711,-88.5377,12322,C,50
1,North America,NA,United States,USA,Ellsworth,WI,Wisconsin,44.7364,-92.4806,2825,C,50
1,North America,NA,United States,USA,Elm Grove,WI,Wisconsin,43.048,-88.0867,6170,C,50
1,North America,NA,United States,USA,Elroy,WI,Wisconsin,43.742,-90.2705,1365,C,50
1,North America,NA,United States,USA,Evansville,WI,Wisconsin,42.7781,-89.2967,6033,C,50
1,North America,NA,United States,USA,Fall Creek,WI,Wisconsin,44.7639,-91.2783,1309,C,50
1,North America,NA,United States,USA,Fall River,WI,Wisconsin,43.3856,-89.0456,1704,C,50
1,North America,NA,United States,USA,Fennimore,WI,Wisconsin,42.9793,-90.6491,2482,C,50
1,North America,NA,United States,USA,Fitchburg,WI,Wisconsin,42.9859,-89.4255,29485,C,50
1,North America,NA,United States,USA,Fond du Lac,WI,Wisconsin,43.772,-88.4396,54629,C,50
1,North America,NA,United States,USA,Fort Atkinson,WI,Wisconsin,42.9253,-88.8441,21299,C,50
1,North America,NA,United States,USA,Fox Crossing,WI,Wisconsin,44.2226,-88.4894,10980,C,50
1,North America,NA,United States,USA,Fox Lake,WI,Wisconsin,43.5619,-88.913,1460,C,50
1,North America,NA,United States,USA,Fox Point,WI,Wisconsin,43.1581,-87.9013,6670,C,50
1,North America,NA,United States,USA,Franklin,WI,Wisconsin,42.8854,-88.0104,36143,C,50
1,North America,NA,United States,USA,Frederic,WI,Wisconsin,45.6548,-92.4647,1103,C,50
1,North America,NA,United States,USA,Fredonia,WI,Wisconsin,43.4715,-87.9489,2239,C,50
1,North America,NA,United States,USA,Galesville,WI,Wisconsin,44.0839,-91.358,1577,C,50
1,North America,NA,United States,USA,Genoa City,WI,Wisconsin,42.5065,-88.3193,3010,C,50
1,North America,NA,United States,USA,Germantown,WI,Wisconsin,43.2343,-88.1217,19982,C,50
1,North America,NA,United States,USA,Gillett,WI,Wisconsin,44.8897,-88.3064,1321,C,50
1,North America,NA,United States,USA,Glendale,WI,Wisconsin,43.1288,-87.9277,12728,C,50
1,North America,NA,United States,USA,Glenwood City,WI,Wisconsin,45.057,-92.1715,1213,C,50
1,North America,NA,United States,USA,Grafton,WI,Wisconsin,43.3204,-87.948,11643,C,50
1,North America,NA,United States,USA,Grantsburg,WI,Wisconsin,45.7813,-92.6836,1293,C,50
1,North America,NA,United States,USA,Green Bay,WI,Wisconsin,44.515,-87.9896,208625,C,50
1,North America,NA,United States,USA,Greendale,WI,Wisconsin,42.9371,-88.0018,14159,C,50
1,North America,NA,United States,USA,Greenfield,WI,Wisconsin,42.9619,-88.0051,36827,C,50
1,North America,NA,United States,USA,Greenwood,WI,Wisconsin,44.7655,-90.5988,1005,C,50
1,North America,NA,United States,USA,Hales Corners,WI,Wisconsin,42.941,-88.0491,7642,C,50
1,North America,NA,United States,USA,Hammond,WI,Wisconsin,44.969,-92.438,1891,C,50
1,North America,NA,United States,USA,Harrison,WI,Wisconsin,44.1923,-88.2913,9941,C,50
1,North America,NA,United States,USA,Hartford,WI,Wisconsin,43.3218,-88.3781,15064,C,50
1,North America,NA,United States,USA,Hartland,WI,Wisconsin,43.1027,-88.34,9279,C,50
1,North America,NA,United States,USA,Hayward,WI,Wisconsin,46.0094,-91.4826,2597,C,50
1,North America,NA,United States,USA,Hazel Green,WI,Wisconsin,42.5341,-90.4362,1233,C,50
1,North America,NA,United States,USA,Hilbert,WI,Wisconsin,44.1419,-88.1607,1089,C,50
1,North America,NA,United States,USA,Hillsboro,WI,Wisconsin,43.656,-90.3365,1402,C,50
1,North America,NA,United States,USA,Hobart,WI,Wisconsin,44.4965,-88.1602,8896,C,50
1,North America,NA,United States,USA,Holmen,WI,Wisconsin,43.9702,-91.269,9887,C,50
1,North America,NA,United States,USA,Horicon,WI,Wisconsin,43.4453,-88.6399,3451,C,50
1,North America,NA,United States,USA,Hortonville,WI,Wisconsin,44.3368,-88.6361,2767,C,50
1,North America,NA,United States,USA,Howard,WI,Wisconsin,44.5703,-88.0923,19634,C,50
1,North America,NA,United States,USA,Howards Grove,WI,Wisconsin,43.8261,-87.8232,3265,C,50
1,North America,NA,United States,USA,Hudson,WI,Wisconsin,44.964,-92.7319,24133,C,50
